tid;relationship;related_tid;targrel_id
105075;SUBSET OF;104886;41095
105075;SUPERSET OF;12687;41096
105075;SUPERSET OF;12689;41097
105075;SUBSET OF;104686;41098
105075;OVERLAPS WITH;105102;41099
105075;SUBSET OF;104705;41100
105095;SUPERSET OF;11395;41101
105095;SUBSET OF;105761;41102
105095;SUPERSET OF;170;41103
105095;OVERLAPS WITH;104796;41104
105095;SUPERSET OF;3;41105
105095;OVERLAPS WITH;105039;41106
105095;OVERLAPS WITH;104872;41107
105095;SUPERSET OF;104707;41108
105095;OVERLAPS WITH;104738;41109
105095;OVERLAPS WITH;104997;41110
105102;OVERLAPS WITH;105093;41111
105102;SUBSET OF;104886;41112
105102;SUPERSET OF;14037;41113
105102;SUPERSET OF;12687;41114
105102;OVERLAPS WITH;105075;41115
105102;OVERLAPS WITH;105041;41116
105102;OVERLAPS WITH;104686;41117
105102;OVERLAPS WITH;104705;41118
105102;OVERLAPS WITH;104684;41119
105102;OVERLAPS WITH;104847;41120
104918;SUBSET OF;105761;41121
104918;SUPERSET OF;11910;41122
104918;SUPERSET OF;10016;41123
104940;SUPERSET OF;12697;41125
104940;OVERLAPS WITH;107909;41127
104940;SUBSET OF;104681;41128
104940;SUPERSET OF;11206;41129
104953;OVERLAPS WITH;107904;41130
104953;SUPERSET OF;10486;41131
104953;SUPERSET OF;12910;41132
104291;SUPERSET OF;221;41133
104291;OVERLAPS WITH;105087;41134
104291;OVERLAPS WITH;105038;41135
104291;SUBSET OF;104688;41136
104291;OVERLAPS WITH;105059;41137
104291;OVERLAPS WITH;104703;41138
104291;SUBSET OF;104757;41139
104291;SUBSET OF;104905;41140
104291;SUPERSET OF;74;41141
104291;OVERLAPS WITH;104921;41142
104291;OVERLAPS WITH;104904;41143
104296;OVERLAPS WITH;107894;41144
104296;OVERLAPS WITH;107893;41145
104296;SUPERSET OF;12071;41146
104296;SUPERSET OF;10520;41147
104296;OVERLAPS WITH;109746;41148
104296;SUBSET OF;104709;41149
104297;OVERLAPS WITH;107931;41150
104297;SUPERSET OF;222;41151
104297;OVERLAPS WITH;107930;41152
104297;SUBSET OF;104706;41153
104297;OVERLAPS WITH;104298;41154
104297;SUPERSET OF;161;41155
104301;SUPERSET OF;105064;41156
104301;SUPERSET OF;17065;41157
104301;SUPERSET OF;105120;41158
104301;SUPERSET OF;104752;41159
104301;SUPERSET OF;12758;41160
104301;SUPERSET OF;19609;41161
104301;SUPERSET OF;11492;41163
104301;SUPERSET OF;105021;41164
104301;SUBSET OF;104838;41169
104301;SUPERSET OF;11670;41171
104301;SUPERSET OF;105042;41172
104301;SUPERSET OF;11439;41174
104301;SUPERSET OF;11464;41177
104979;SUPERSET OF;11042;41180
104979;SUBSET OF;104764;41181
104979;SUPERSET OF;11016;41182
104987;SUPERSET OF;59;41183
104987;SUPERSET OF;271;41184
104998;OVERLAPS WITH;108144;41185
104998;SUPERSET OF;101567;41186
104998;SUPERSET OF;101608;41187
105000;SUPERSET OF;12536;41189
105000;SUPERSET OF;12506;41190
12102;SUBSET OF;104835;41194
12102;SUBSET OF;104824;41195
12102;SUBSET OF;104302;41196
108398;SUPERSET OF;10580;41231
108398;OVERLAPS WITH;104765;41232
108398;OVERLAPS WITH;104734;41233
108398;SUPERSET OF;129;41234
108398;OVERLAPS WITH;104741;41235
108405;OVERLAPS WITH;108406;41236
108405;OVERLAPS WITH;107917;41237
108405;SUBSET OF;108404;41238
108405;OVERLAPS WITH;107918;41239
108405;SUPERSET OF;10919;41240
108405;SUBSET OF;105757;41241
108405;SUPERSET OF;12694;41242
108409;SUPERSET OF;103481;41243
108409;SUPERSET OF;103496;41244
105507;SUPERSET OF;104103;41245
105507;SUPERSET OF;100325;41246
102418;SUBSET OF;106725;41247
107879;OVERLAPS WITH;107878;41250
107879;SUPERSET OF;10341;41251
107879;OVERLAPS WITH;107877;41252
107879;SUPERSET OF;11364;41253
107879;OVERLAPS WITH;107883;41254
107879;OVERLAPS WITH;107882;41255
107879;OVERLAPS WITH;105044;41256
107879;OVERLAPS WITH;107881;41257
107879;OVERLAPS WITH;107880;41258
107879;SUBSET OF;104844;41259
107885;OVERLAPS WITH;104288;41261
107885;OVERLAPS WITH;105709;41262
107885;OVERLAPS WITH;105508;41264
107885;OVERLAPS WITH;104891;41265
107885;OVERLAPS WITH;107884;41266
107885;OVERLAPS WITH;108129;41267
107885;SUPERSET OF;10819;41268
107885;OVERLAPS WITH;104282;41269
107885;OVERLAPS WITH;108141;41270
107885;OVERLAPS WITH;104285;41272
107885;OVERLAPS WITH;105076;41273
107890;SUPERSET OF;103538;41274
107890;SUPERSET OF;101589;41275
107890;OVERLAPS WITH;107937;41276
107894;OVERLAPS WITH;107893;41277
107894;OVERLAPS WITH;104296;41278
107894;SUPERSET OF;12071;41279
107894;SUPERSET OF;11775;41280
107894;OVERLAPS WITH;109746;41281
107894;OVERLAPS WITH;104299;41282
107894;OVERLAPS WITH;104961;41283
107894;OVERLAPS WITH;104708;41284
107894;OVERLAPS WITH;107897;41285
107894;OVERLAPS WITH;104709;41286
107908;SUPERSET OF;104382;41287
107912;SUPERSET OF;12915;41289
107912;SUPERSET OF;100856;41290
107914;OVERLAPS WITH;107915;41291
107915;OVERLAPS WITH;107914;41294
107915;OVERLAPS WITH;107916;41295
107915;SUPERSET OF;107630;41297
107919;OVERLAPS WITH;104305;41298
107919;SUPERSET OF;20131;41299
107919;OVERLAPS WITH;104980;41300
107919;SUPERSET OF;11720;41301
107920;SUBSET OF;104980;41302
107920;SUPERSET OF;10368;41303
107920;SUPERSET OF;10967;41304
107921;SUPERSET OF;11839;41305
107938;SUPERSET OF;100444;41307
107938;SUBSET OF;107939;41308
107942;SUPERSET OF;101245;41311
11464;SUBSET OF;104838;41313
11464;SUBSET OF;105120;41314
11464;SUBSET OF;104301;41315
10991;SUBSET OF;104828;41319
10378;SUBSET OF;105091;41320
12577;SUBSET OF;105708;41322
259;SUBSET OF;104861;41323
221;SUBSET OF;104291;41324
221;SUBSET OF;105038;41325
221;SUBSET OF;104688;41326
221;SUBSET OF;105059;41327
221;SUBSET OF;104757;41328
221;SUBSET OF;104905;41329
221;SUBSET OF;104921;41330
11085;SUBSET OF;104733;41331
12449;SUBSET OF;105034;41333
10522;SUBSET OF;104808;41335
10522;SUBSET OF;104295;41336
10522;SUBSET OF;104977;41337
100001;SUBSET OF;104824;41338
100001;SUBSET OF;104687;41339
12947;SUBSET OF;104294;41340
12947;SUBSET OF;109746;41341
105744;SUPERSET OF;12699;41342
105744;SUPERSET OF;188;41343
105744;SUPERSET OF;9;41344
105744;SUPERSET OF;104942;41345
105744;OVERLAPS WITH;108140;41346
105744;SUPERSET OF;102678;41347
105759;SUPERSET OF;100;41348
105759;SUPERSET OF;155;41349
105759;SUPERSET OF;104870;41350
105759;SUPERSET OF;105045;41351
105759;SUPERSET OF;104785;41352
105759;SUPERSET OF;121;41353
103803;SUBSET OF;104888;41355
104701;SUPERSET OF;12547;41356
104701;SUPERSET OF;11762;41357
104701;SUPERSET OF;12900;41358
104701;SUPERSET OF;12518;41359
104701;SUPERSET OF;107907;41360
104701;SUPERSET OF;12572;41361
105068;SUPERSET OF;11290;41362
105068;SUPERSET OF;10280;41363
104930;SUPERSET OF;10028;41364
104886;SUPERSET OF;105093;41366
104886;SUPERSET OF;12689;41367
104886;SUPERSET OF;12688;41368
104886;SUPERSET OF;104686;41369
104886;SUPERSET OF;105102;41370
104886;OVERLAPS WITH;104684;41371
104886;SUPERSET OF;14037;41372
104886;SUPERSET OF;12687;41373
104886;OVERLAPS WITH;105041;41374
104886;SUPERSET OF;105075;41375
104886;OVERLAPS WITH;104705;41376
104886;OVERLAPS WITH;104847;41377
105769;SUPERSET OF;30012;41381
105769;OVERLAPS WITH;105035;41382
105769;SUPERSET OF;11785;41383
105769;SUPERSET OF;11842;41384
105769;SUPERSET OF;11691;41385
105769;SUPERSET OF;10140;41386
105769;SUPERSET OF;100127;41387
105769;SUPERSET OF;101508;41388
105769;SUPERSET OF;11755;41389
105769;SUPERSET OF;10434;41390
105769;SUPERSET OF;18033;41391
105770;SUPERSET OF;79;41392
105770;SUPERSET OF;120;41393
108136;SUPERSET OF;101436;41395
106146;SUPERSET OF;10770;41405
106146;SUPERSET OF;182;41406
105440;SUBSET OF;108402;41409
105440;SUBSET OF;108142;41410
106132;OVERLAPS WITH;106133;41411
109696;SUPERSET OF;11489;41412
109696;SUPERSET OF;20127;41413
108143;OVERLAPS WITH;108402;41414
108143;SUPERSET OF;105447;41415
108143;SUPERSET OF;105446;41416
108143;OVERLAPS WITH;108142;41420
108146;SUPERSET OF;103987;41421
108146;SUPERSET OF;103774;41423
108146;SUPERSET OF;104759;41424
106725;SUPERSET OF;102418;41425
106719;SUPERSET OF;10461;41426
105578;SUPERSET OF;102971;41427
109457;SUBSET OF;105734;41439
105670;SUPERSET OF;104880;41440
105670;SUPERSET OF;103;41441
105670;SUPERSET OF;104831;41442
105670;SUPERSET OF;104854;41443
105670;SUPERSET OF;104723;41444
105670;SUPERSET OF;43;41445
105670;SUPERSET OF;128;41446
105670;SUPERSET OF;104787;41447
105670;SUPERSET OF;226;41448
105670;SUPERSET OF;104993;41449
105670;SUPERSET OF;105082;41450
105670;SUPERSET OF;50;41451
105670;SUPERSET OF;216;41452
105670;SUPERSET OF;218;41453
105670;SUPERSET OF;52;41454
105670;SUPERSET OF;125;41455
105670;SUPERSET OF;104700;41456
105670;SUPERSET OF;104743;41457
105572;SUPERSET OF;104511;41466
100129;SUBSET OF;105738;41476
11313;SUBSET OF;105036;41482
12023;SUBSET OF;105736;41484
12536;SUBSET OF;105000;41486
10773;SUBSET OF;104846;41488
11452;SUBSET OF;106181;41489
219;SUBSET OF;104691;41490
219;SUBSET OF;104926;41491
219;SUBSET OF;104771;41492
79;SUBSET OF;105770;41493
15;SUBSET OF;104764;41495
15;SUBSET OF;104843;41496
11522;SUBSET OF;104769;41498
98;SUBSET OF;104791;41499
98;SUBSET OF;108412;41500
9;SUBSET OF;105744;41501
9;SUBSET OF;104942;41502
9;SUBSET OF;108140;41503
17045;SUBSET OF;106175;41504
17045;SUBSET OF;104999;41505
10;SUBSET OF;106172;41506
317;SUBSET OF;105771;41508
106;SUBSET OF;104841;41509
106;SUBSET OF;104802;41510
10904;SUBSET OF;109740;41511
10904;SUBSET OF;105104;41512
197;SUBSET OF;104956;41513
197;SUBSET OF;104773;41514
12046;SUBSET OF;104766;41515
103;SUBSET OF;104723;41516
103;SUBSET OF;105670;41517
103;SUBSET OF;104787;41518
103;SUBSET OF;104993;41519
150;SUBSET OF;105734;41520
10580;SUBSET OF;108398;41523
16;SUBSET OF;104969;41524
166;SUBSET OF;104706;41525
166;SUBSET OF;104298;41526
174;SUBSET OF;104682;41527
19;SUBSET OF;104682;41531
10849;SUBSET OF;107917;41533
10849;SUBSET OF;105757;41534
10618;SUBSET OF;104841;41535
10636;SUBSET OF;104899;41536
11433;SUBSET OF;104715;41537
10869;SUBSET OF;107909;41538
10869;SUBSET OF;104681;41539
11785;SUBSET OF;105769;41540
10770;SUBSET OF;106146;41541
10893;SUBSET OF;104766;41542
10575;SUBSET OF;105051;41544
12232;SUBSET OF;105094;41545
12648;SUBSET OF;104294;41546
11492;SUBSET OF;104838;41547
11492;SUBSET OF;104301;41548
10862;SUBSET OF;104763;41551
10917;SUBSET OF;104768;41554
10501;SUBSET OF;104923;41560
11869;SUBSET OF;104933;41561
156;SUBSET OF;105048;41562
156;SUBSET OF;108137;41563
10599;SUBSET OF;104679;41565
10599;SUBSET OF;105761;41566
10599;SUBSET OF;105039;41567
10599;SUBSET OF;104738;41568
10899;SUBSET OF;104820;41569
12950;SUBSET OF;105034;41570
11842;SUBSET OF;105769;41571
12923;SUBSET OF;104764;41572
19699;SUBSET OF;104855;41573
11035;SUBSET OF;104851;41575
10559;SUBSET OF;104756;41576
10177;SUBSET OF;105761;41577
10177;SUBSET OF;104735;41578
10177;SUBSET OF;104872;41579
12907;SUBSET OF;106712;41580
19669;SUBSET OF;105733;41581
19669;SUBSET OF;105685;41582
12050;SUBSET OF;104711;41583
17094;SUBSET OF;109697;41584
12661;SUBSET OF;104830;41585
12661;SUBSET OF;104292;41587
12661;SUBSET OF;105103;41589
12661;SUBSET OF;104924;41590
12661;SUBSET OF;104960;41591
12661;SUBSET OF;104936;41592
11250;SUBSET OF;104859;41596
12900;SUBSET OF;104701;41597
11359;SUBSET OF;104679;41598
11359;SUBSET OF;105761;41599
11359;SUBSET OF;105039;41600
11359;SUBSET OF;104738;41601
10930;SUBSET OF;104815;41602
11203;SUBSET OF;104863;41605
11944;SUBSET OF;104760;41606
11944;SUBSET OF;104827;41607
11814;SUBSET OF;104973;41610
13076;SUBSET OF;105007;41611
10160;SUBSET OF;104823;41613
10515;SUBSET OF;104761;41614
10515;SUBSET OF;108126;41615
10515;SUBSET OF;108125;41616
10264;SUBSET OF;104948;41617
10264;SUBSET OF;104793;41618
11797;SUBSET OF;104681;41619
12415;SUBSET OF;104875;41620
12687;SUBSET OF;105093;41624
12687;SUBSET OF;104886;41625
12687;SUBSET OF;105075;41626
12687;SUBSET OF;104686;41627
12687;SUBSET OF;105102;41628
12687;SUBSET OF;104705;41629
11003;SUBSET OF;105017;41630
10796;SUBSET OF;105114;41631
10008;SUBSET OF;104776;41633
10026;SUBSET OF;104694;41634
100044;SUBSET OF;107946;41635
100044;SUBSET OF;104991;41636
11895;SUBSET OF;104938;41637
12828;SUBSET OF;109746;41638
12828;SUBSET OF;104961;41639
12828;SUBSET OF;107897;41640
10151;SUBSET OF;105509;41645
100340;SUBSET OF;104840;41647
19683;SUBSET OF;104913;41648
100114;SUBSET OF;105708;41649
100933;SUBSET OF;109545;41650
100855;SUBSET OF;109737;41652
18080;SUBSET OF;105639;41653
101031;SUBSET OF;107925;41654
101508;SUBSET OF;105769;41655
103802;SUBSET OF;104888;41656
102706;SUBSET OF;105708;41658
12955;SUBSET OF;107892;41659
12955;SUBSET OF;105111;41660
103773;SUBSET OF;104747;41664
104819;SUPERSET OF;11593;41665
104819;SUPERSET OF;11594;41666
104823;SUPERSET OF;11579;41667
104823;SUPERSET OF;11578;41668
104823;SUPERSET OF;10160;41669
104823;SUPERSET OF;11580;41670
104823;SUPERSET OF;105739;41671
104823;SUPERSET OF;41;41672
104823;SUPERSET OF;10691;41673
104833;SUPERSET OF;249;41675
104833;SUPERSET OF;247;41676
104283;OVERLAPS WITH;108128;41677
104283;OVERLAPS WITH;104898;41678
104283;SUPERSET OF;10670;41679
104283;OVERLAPS WITH;105508;41680
104283;OVERLAPS WITH;104897;41681
104283;SUBSET OF;107887;41682
104283;SUPERSET OF;10642;41683
104283;OVERLAPS WITH;107884;41684
104283;OVERLAPS WITH;104894;41685
104283;OVERLAPS WITH;104285;41686
104283;OVERLAPS WITH;105076;41687
104283;OVERLAPS WITH;104895;41688
11364;SUBSET OF;107879;41689
11364;SUBSET OF;107878;41690
11364;SUBSET OF;107877;41691
11364;SUBSET OF;105044;41692
11364;SUBSET OF;107880;41693
11364;SUBSET OF;104844;41694
104681;SUPERSET OF;12697;41695
104681;SUPERSET OF;11208;41696
104681;SUPERSET OF;10869;41697
104681;SUPERSET OF;12021;41698
104681;SUPERSET OF;11797;41699
104681;SUPERSET OF;11232;41700
104681;SUPERSET OF;107909;41701
104681;OVERLAPS WITH;107910;41702
104681;SUPERSET OF;11206;41703
104681;SUPERSET OF;12443;41705
104681;SUPERSET OF;11307;41707
104681;OVERLAPS WITH;105117;41708
104681;SUPERSET OF;104940;41709
104681;SUPERSET OF;12283;41710
104681;SUPERSET OF;10945;41711
104750;SUPERSET OF;11748;41712
104750;SUPERSET OF;11213;41713
104750;OVERLAPS WITH;108121;41714
104752;OVERLAPS WITH;105064;41715
104752;OVERLAPS WITH;105021;41716
104752;SUBSET OF;104838;41718
104752;OVERLAPS WITH;105120;41719
104752;OVERLAPS WITH;105042;41720
104752;SUBSET OF;104301;41722
104752;SUPERSET OF;19609;41723
104761;SUPERSET OF;10515;41724
104761;SUPERSET OF;10514;41725
104761;SUPERSET OF;17110;41726
104761;OVERLAPS WITH;108126;41727
104761;OVERLAPS WITH;108125;41728
104762;OVERLAPS WITH;104867;41729
104763;SUPERSET OF;10862;41738
104763;SUPERSET OF;10914;41739
104809;SUPERSET OF;12488;41740
104809;SUPERSET OF;12362;41744
104813;SUPERSET OF;12247;41747
104813;SUPERSET OF;108123;41748
104813;SUPERSET OF;10903;41749
104813;SUPERSET OF;10885;41750
104813;SUPERSET OF;11636;41751
104813;SUBSET OF;104683;41752
104813;SUPERSET OF;11635;41753
104813;SUPERSET OF;12665;41754
104813;SUPERSET OF;11617;41755
104813;SUPERSET OF;10880;41756
104813;SUPERSET OF;10878;41757
104687;SUPERSET OF;12546;41758
104687;SUPERSET OF;11668;41759
104687;SUBSET OF;104824;41760
104687;SUPERSET OF;12012;41761
104687;SUPERSET OF;100001;41762
104692;SUPERSET OF;104289;41763
104692;SUPERSET OF;104290;41764
104692;SUPERSET OF;12167;41765
104692;SUPERSET OF;10634;41766
104692;SUPERSET OF;12019;41767
104692;SUPERSET OF;10669;41768
104692;SUPERSET OF;11890;41769
104692;SUPERSET OF;108131;41770
104692;SUPERSET OF;108132;41771
104692;SUPERSET OF;107888;41772
104692;SUPERSET OF;10024;41773
104692;SUPERSET OF;12717;41774
104692;SUPERSET OF;10023;41775
104692;SUPERSET OF;104281;41776
104692;SUPERSET OF;104287;41779
104692;SUPERSET OF;104286;41781
104692;SUPERSET OF;104284;41782
104693;SUPERSET OF;104304;41783
104693;SUPERSET OF;105004;41784
104693;OVERLAPS WITH;104882;41785
104693;SUPERSET OF;12474;41786
104693;SUPERSET OF;12744;41787
104693;SUPERSET OF;104964;41788
104693;SUPERSET OF;10364;41789
104693;SUPERSET OF;12742;41790
104693;SUPERSET OF;12514;41791
104693;SUPERSET OF;12216;41792
104693;SUPERSET OF;104680;41793
104696;SUPERSET OF;12788;41794
104696;SUPERSET OF;12135;41795
104698;SUPERSET OF;12020;41796
104698;SUBSET OF;104705;41798
104706;SUPERSET OF;12836;41799
104706;SUPERSET OF;12154;41800
104706;SUPERSET OF;107931;41801
104706;SUPERSET OF;222;41802
104706;SUPERSET OF;107930;41803
104706;SUPERSET OF;104297;41804
104706;SUPERSET OF;104298;41805
104706;SUPERSET OF;161;41806
104706;SUPERSET OF;17111;41807
104706;SUPERSET OF;166;41809
104708;OVERLAPS WITH;107945;41810
104708;SUPERSET OF;104299;41812
104708;OVERLAPS WITH;104961;41813
104708;OVERLAPS WITH;107894;41814
104708;OVERLAPS WITH;107895;41815
104708;OVERLAPS WITH;105020;41816
104708;SUPERSET OF;11775;41817
104708;OVERLAPS WITH;109746;41818
104708;OVERLAPS WITH;104710;41819
104708;SUPERSET OF;11678;41820
104708;OVERLAPS WITH;107896;41821
104708;OVERLAPS WITH;107897;41822
104734;SUPERSET OF;136;41823
104734;SUBSET OF;104765;41824
104734;OVERLAPS WITH;104736;41825
104734;SUPERSET OF;129;41826
104734;OVERLAPS WITH;108398;41827
104734;OVERLAPS WITH;104741;41828
104740;SUPERSET OF;10529;41829
104740;OVERLAPS WITH;107933;41830
104740;SUBSET OF;104711;41831
104740;SUPERSET OF;10526;41832
104842;SUPERSET OF;220;41833
104842;OVERLAPS WITH;104984;41834
104842;OVERLAPS WITH;107904;41835
104842;SUPERSET OF;105040;41836
104842;SUPERSET OF;105671;41837
104842;SUPERSET OF;104807;41838
104842;SUPERSET OF;104754;41839
104842;SUPERSET OF;130;41840
104842;OVERLAPS WITH;104994;41841
104842;SUPERSET OF;72;41842
104842;SUPERSET OF;104876;41843
104842;SUPERSET OF;88;41844
104842;SUPERSET OF;90;41845
104864;SUPERSET OF;11199;41846
104864;SUPERSET OF;10213;41847
104866;SUPERSET OF;13067;41848
104866;SUPERSET OF;12824;41849
104874;SUBSET OF;105761;41850
104874;SUBSET OF;104796;41852
104874;SUPERSET OF;10605;41856
104874;SUPERSET OF;11360;41857
104874;SUPERSET OF;11515;41858
104878;SUPERSET OF;10895;41859
104878;SUPERSET OF;11821;41860
104878;SUPERSET OF;12598;41861
104878;SUPERSET OF;11795;41866
104899;SUPERSET OF;10636;41868
104446;SUBSET OF;106197;41870
104713;SUPERSET OF;12854;41871
104713;SUPERSET OF;104794;41872
104713;OVERLAPS WITH;104836;41873
104713;SUPERSET OF;12512;41874
104713;SUPERSET OF;11736;41875
104713;SUBSET OF;105078;41876
104713;SUPERSET OF;104699;41877
104713;OVERLAPS WITH;105098;41878
104815;SUPERSET OF;104797;41880
104815;SUPERSET OF;11680;41881
104815;SUPERSET OF;12719;41882
104815;SUPERSET OF;10930;41883
105020;EQUIVALENT TO;107945;41884
105020;OVERLAPS WITH;104295;41885
105020;OVERLAPS WITH;104299;41886
105020;OVERLAPS WITH;108399;41887
105020;OVERLAPS WITH;107895;41888
105020;OVERLAPS WITH;104808;41889
105020;SUBSET OF;109746;41890
105020;OVERLAPS WITH;104710;41891
105020;OVERLAPS WITH;107898;41892
105020;SUPERSET OF;12946;41893
105020;SUPERSET OF;11678;41894
105020;OVERLAPS WITH;104708;41895
105020;OVERLAPS WITH;107896;41896
105023;SUPERSET OF;10751;41897
105023;SUPERSET OF;10752;41898
105023;SUPERSET OF;100068;41899
105109;SUPERSET OF;100895;41900
105109;SUPERSET OF;101339;41901
105114;SUPERSET OF;10796;41902
105114;SUPERSET OF;12995;41903
105065;OVERLAPS WITH;104948;41904
105065;OVERLAPS WITH;104799;41905
105065;SUPERSET OF;12913;41906
105065;OVERLAPS WITH;105035;41907
105065;OVERLAPS WITH;104915;41908
105065;OVERLAPS WITH;104956;41909
105065;OVERLAPS WITH;105010;41910
105065;SUPERSET OF;10980;41911
105065;OVERLAPS WITH;104939;41912
105065;OVERLAPS WITH;104955;41913
105071;SUPERSET OF;10498;41914
105071;SUPERSET OF;10495;41915
105071;OVERLAPS WITH;105091;41916
105071;OVERLAPS WITH;105056;41917
105071;OVERLAPS WITH;104958;41918
105071;OVERLAPS WITH;105115;41919
105074;SUPERSET OF;12782;41921
105074;SUPERSET OF;10986;41923
105079;SUPERSET OF;100438;41924
105079;SUPERSET OF;100417;41925
105093;SUBSET OF;104886;41926
105093;SUPERSET OF;12687;41927
105093;OVERLAPS WITH;105075;41928
105093;SUBSET OF;104686;41929
105093;SUPERSET OF;12688;41930
105093;OVERLAPS WITH;105102;41931
105093;SUBSET OF;104705;41932
105099;SUPERSET OF;11031;41933
105099;SUPERSET OF;12502;41934
105103;SUPERSET OF;34;41935
105103;OVERLAPS WITH;104798;41936
105103;SUPERSET OF;12661;41937
105103;OVERLAPS WITH;104830;41938
105103;OVERLAPS WITH;104292;41939
105103;OVERLAPS WITH;104293;41940
105103;OVERLAPS WITH;104924;41941
105103;OVERLAPS WITH;104960;41942
105103;OVERLAPS WITH;108124;41943
105103;OVERLAPS WITH;108134;41947
105103;SUBSET OF;104936;41948
104925;OVERLAPS WITH;104795;41949
104925;OVERLAPS WITH;105105;41950
104925;SUBSET OF;104691;41951
104925;OVERLAPS WITH;104926;41952
104925;SUPERSET OF;215;41953
104925;SUPERSET OF;61;41954
104938;SUPERSET OF;11262;41955
104938;SUPERSET OF;13024;41956
104938;SUPERSET OF;11895;41957
104938;SUPERSET OF;11236;41958
104938;SUPERSET OF;10347;41959
104939;OVERLAPS WITH;104948;41960
104939;OVERLAPS WITH;104799;41961
104939;SUPERSET OF;238;41962
104939;OVERLAPS WITH;105065;41963
104939;OVERLAPS WITH;105035;41964
104939;OVERLAPS WITH;104915;41965
104939;OVERLAPS WITH;104956;41966
104939;OVERLAPS WITH;105010;41967
104939;SUPERSET OF;10980;41968
104939;OVERLAPS WITH;104955;41969
104853;SUPERSET OF;11013;41970
104853;SUPERSET OF;12855;41971
104855;SUPERSET OF;19699;41972
104855;SUPERSET OF;19684;41973
104895;OVERLAPS WITH;104288;41976
104895;SUBSET OF;105508;41977
104895;OVERLAPS WITH;107887;41978
104895;OVERLAPS WITH;107884;41979
104895;SUBSET OF;104894;41980
104895;OVERLAPS WITH;108129;41981
104895;SUBSET OF;108128;41982
104895;OVERLAPS WITH;104898;41983
104895;OVERLAPS WITH;104897;41984
104895;OVERLAPS WITH;104283;41985
104895;SUPERSET OF;10642;41986
104895;OVERLAPS WITH;108141;41987
104895;SUPERSET OF;11184;41988
104895;SUBSET OF;105076;41989
104196;SUBSET OF;108117;41990
104791;SUPERSET OF;11257;41991
104791;SUPERSET OF;98;41992
104791;SUPERSET OF;108412;41993
104793;OVERLAPS WITH;104948;41995
104793;SUPERSET OF;11926;41996
104793;SUPERSET OF;11925;41997
104793;SUPERSET OF;10266;41998
104793;SUPERSET OF;10264;41999
104793;OVERLAPS WITH;104955;42000
104799;OVERLAPS WITH;104948;42001
104799;OVERLAPS WITH;108403;42002
104799;OVERLAPS WITH;105065;42003
104799;OVERLAPS WITH;105035;42004
104799;SUPERSET OF;104915;42005
104799;OVERLAPS WITH;104956;42006
104799;SUPERSET OF;10979;42007
104799;SUPERSET OF;105010;42008
104799;SUPERSET OF;10980;42009
104799;OVERLAPS WITH;104939;42010
104799;OVERLAPS WITH;104955;42011
104799;SUPERSET OF;11752;42012
104802;SUBSET OF;104841;42013
104802;SUPERSET OF;106;42014
104802;SUPERSET OF;105;42015
104300;SUPERSET OF;11639;42019
104300;SUPERSET OF;11638;42020
104965;OVERLAPS WITH;108400;42021
104965;OVERLAPS WITH;104808;42022
104965;OVERLAPS WITH;109746;42023
104965;OVERLAPS WITH;107898;42024
104965;OVERLAPS WITH;104977;42025
104965;SUPERSET OF;10480;42026
104965;SUPERSET OF;12709;42027
104974;SUPERSET OF;10652;42028
104975;SUPERSET OF;12569;42031
104975;SUPERSET OF;11286;42032
104980;SUPERSET OF;11629;42033
104980;SUPERSET OF;10262;42034
104980;OVERLAPS WITH;107919;42035
104980;SUPERSET OF;107920;42036
104980;SUPERSET OF;10368;42037
104980;SUPERSET OF;11720;42038
104980;SUPERSET OF;10967;42039
104988;SUPERSET OF;100031;42040
104988;SUPERSET OF;10227;42041
104994;OVERLAPS WITH;104984;42042
104994;OVERLAPS WITH;107904;42043
104994;OVERLAPS WITH;105040;42044
104994;OVERLAPS WITH;104842;42045
104994;OVERLAPS WITH;105671;42046
104994;OVERLAPS WITH;104841;42047
104994;OVERLAPS WITH;104807;42048
104994;OVERLAPS WITH;104754;42049
104994;OVERLAPS WITH;104817;42050
104994;SUPERSET OF;72;42051
104994;SUPERSET OF;107;42052
104994;OVERLAPS WITH;104784;42053
105004;SUBSET OF;104304;42054
105004;SUBSET OF;104882;42055
105004;SUBSET OF;104693;42056
105004;SUPERSET OF;12474;42057
105004;OVERLAPS WITH;104964;42058
105004;SUPERSET OF;12514;42059
170;SUBSET OF;105761;42060
170;SUBSET OF;105095;42061
170;SUBSET OF;104707;42062
170;SUBSET OF;104738;42063
10227;SUBSET OF;104988;42064
12235;SUBSET OF;109556;42065
12587;SUBSET OF;105115;42066
11967;SUBSET OF;105737;42067
108397;OVERLAPS WITH;105506;42090
108397;OVERLAPS WITH;104305;42091
108397;SUPERSET OF;20053;42092
108397;SUPERSET OF;101310;42093
108410;SUPERSET OF;101164;42094
108410;SUPERSET OF;100639;42095
108411;SUPERSET OF;101445;42096
105505;SUBSET OF;104776;42098
105505;SUPERSET OF;10315;42099
105505;SUPERSET OF;12471;42100
105506;OVERLAPS WITH;104305;42101
105506;SUPERSET OF;103537;42102
105506;SUPERSET OF;20053;42103
105506;OVERLAPS WITH;108397;42104
105509;SUPERSET OF;10151;42105
105509;OVERLAPS WITH;105708;42106
105509;SUPERSET OF;12930;42108
105509;OVERLAPS WITH;105758;42109
20014;SUBSET OF;109668;42110
